image,ids,catalog_number,additional_description,description
3226V395,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/23200/Carlisle-variable-speed-belt.gif,http://www.carlislebelts.com/cms_files/original/Variable_Speed_Cog_Belt_specs1.pdf,2023200,"<div><p>Timken Belts is a leader in variable speed belt technology. For use with industrial variable speed pulleys to gain a wide range of driven speeds. Raw edge sidewalls improve gripping action. Unitized belt bonding and specially formulated rubber compounds provide superior resistance to aging caused by wear, oil, heat, and harmful environmental factors. The Variable Speed Cog-Belt has been engineered to the same high standards that Timken Belts uses to produce belts for original equipment manufacturers (OEMs).</p><p><strong>Features/Advantages</strong></p><ul><li><p>Smooth running</p></li><li><p>Oil and heat resistant</p></li><li><p>Long belt life</p></li><li><p>Wide selection of sizes</p></li><li><p>Static dissipating</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li><p>Industrial variable speed drives</p></li><li><p>For snowmobile and ATV variable speed belts click here</a></p></li></ul><p><strong>Sizes</strong></p><ul><li>A wide selection of cross sections, top widths and lengths<br><br></li></ul><p></p></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle 3226V395 Variable Speed
DP330MS,http://www.carlislebelts.com/cms_uploads/Super_Blue_Ribbon_V_Belt1.jpg,http://www.carlislebelts.com/cms_files/original/Super_Blue_Ribbon_v_belt_specs.pdf,2985156,"<div><p>The finest wrapped belt in the industry and workhorse of classical V-belts. Super Blue Ribbon v-belts assure dependable length stability and require less re-tensioning and take-up. The cord is coated with a special compound that produces a secure, long-lasting bond with the surrounding rubber. The heavy-duty fabric cover protects the core. Its extra flexibility permits the belt to bend more easily around the smallest pulleys with less strain on the fabric. Longer belt life results in less frequent replacement, less downtime and lower maintenance costs.</p><p><strong>Features/Advantages</strong></p><ul><li>Dependable performance on classical belt drives</li><li>Heavy duty cover is impregnated with oil and heat resistant rubber</li><li>Resists flex fatigue</li><li>Longer belt life</li><li>Smoother running</li><li>Backed by our Iron Clad Guarantee</a></li><li>Built to Chek Mate belt tolerances for a matched set</li></ul><p><strong>Applications</strong></p><ul><li>Mixers, pumps, conveyors, any and everything, and more</li></ul><p><strong>Sizes</strong></p><ul><li>AP, BP, CP, DP, EP cross-sections from 22"" to 664""<br><br></li></ul></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle DP330MS Super Blue Ribbon V-Belt
A36,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/17365/carlisle_vbelt.jpg,http://www.carlislebelts.com/cms_files/original/Super_II_V_Belt_specs.pdf,2017365,"<table class='description-table'><caption>Replaces:</caption><tr><th>BOSTWICK-BRAUN</th><td>382760</td></tr><tr><th>BRAMEC CORP</th><td>17915</td></tr><tr><th>CASE/IH</th><td>365686R1</td></tr><tr><th>CASE/IH</th><td>59560C1</td></tr><tr><th>DAYCO</th><td>AP36</td></tr><tr><th>FAMILY FARM &amp; HOME</th><td>886580</td></tr><tr><th>GSI/GRAIN SYSTEMS, INC</th><td>S7403</td></tr><tr><th>ORGILL</th><td>531-2335</td></tr><tr><th>ORGILL</th><td>5312335</td></tr><tr><th>TERRACARE</th><td>TB-635</td></tr><tr><th>TSC CANADA</th><td>62036</td></tr></table>",http://www.carlislebelts.com /cms_files/original/10952_CarlisleSuperIIEPDM_HVAC_Brochure_0706171.pdf,Carlisle A36 Super Ii V-Belt
1930V891,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/23079/Carlisle-variable-speed-belt.gif,http://www.carlislebelts.com/cms_files/original/Variable_Speed_Cog_Belt_specs1.pdf,2023079,"<div><p>Timken Belts is a leader in variable speed belt technology. For use with industrial variable speed pulleys to gain a wide range of driven speeds. Raw edge sidewalls improve gripping action. Unitized belt bonding and specially formulated rubber compounds provide superior resistance to aging caused by wear, oil, heat, and harmful environmental factors. The Variable Speed Cog-Belt has been engineered to the same high standards that Timken Belts uses to produce belts for original equipment manufacturers (OEMs).</p><p><strong>Features/Advantages</strong></p><ul><li><p>Smooth running</p></li><li><p>Oil and heat resistant</p></li><li><p>Long belt life</p></li><li><p>Wide selection of sizes</p></li><li><p>Static dissipating</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li><p>Industrial variable speed drives</p></li><li><p>For snowmobile and ATV variable speed belts click here</a></p></li></ul><p><strong>Sizes</strong></p><ul><li>A wide selection of cross sections, top widths and lengths<br><br></li></ul><p></p></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle 1930V891 Variable Speed
5V2500MS,http://www.carlislebelts.com/cms_uploads/Wedge_Band1.jpg,http://www.carlislebelts.com/cms_files/original/Wedge_Band_specs.pdf,2985371,"<div><p>Wedge-Band is the banded version of the hard-working Super Power-Wedge v-belt. Wedge-Band is an excellent choice for virtually any application where increased horsepower capacity and output is needed, or where conventional multiple belt drives are impractical because of space or weight limitations. The specially compounded wrapped construction is ideal for clutching operations. Banded v-belts are ideally suited for pulsating or heavily shock loaded drives and drives with extremely long center distances. Wedge-Band is oil and heat resistant, static dissipating, and it won’t turn over or jump off the drive.</p><p><strong>Features/Advantages</strong></p><ul><li><p>Prevents belt whip and rollover on long center distance drives</p></li><li><p>Smoother clutching</p></li><li><p>Space and weight saver</p></li><li><p>Oversized polyester cord provides added belt strength and stability</p></li><li><p>Cord is chemically treated for resistance to belt stretch</p></li><li><p>Tie-band is highly engineered to permanently bond multiple belts together enabling the belts to function as a single unit with even load distribution and wear</p></li><li><p>Vibration is dampened</p></li><li><p>Heavy shock loads are absorbed</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li>Mud pumps, rock crushers, stump grinders, and more</li></ul><p><strong>Sizes</strong></p><ul><li>R3V, R5V and R8V cross-sections from 34"" to 601""</li></ul></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle 5V2500MS Super Power-Wedge V-Belt
975L10,https://mrosupply2-dyn-images.s3.amazonaws.com/product_images/20/24358/Poly-V.jpg,http://www.carlislebelts.com/cms_files/original/Vee_Rib_belt_specs1.pdf,2024358,"<div><p>Vee-Rib belts are ideally suited for high speed drives where conventional v-belts cannot operate. The Vee-Rib belt provides smooth, vibration-free performance in a compact drive. The special “truncated” rib design enhances belt flexibility and resists cracking better than non-truncated v-ribbed belts. Vee-Rib is resistant to oil, heat and abrasion for longer belt life.</p><p><strong>Features/Advantages</strong></p><ul><li><p>Vibration-free</p></li><li><p>Heat resistant</p></li><li><p>Maximum flexibility</p></li><li><p>High horsepower</p></li><li><p>Abrasion resistant</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li>Industrial dryers, fitness equipment, machine tools, high speed blowers, and more</li></ul><p><strong>Sizes</strong></p><ul><li>J cross-section from 13"" to 98""<br><br></li></ul><p></p></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle 975L10 V-Ribbed
AP75MS,http://www.carlislebelts.com/cms_uploads/Super_Blue_Ribbon_V_Belt1.jpg,http://www.carlislebelts.com/cms_files/original/Super_Blue_Ribbon_v_belt_specs.pdf,2984800,"<div><p>The finest wrapped belt in the industry and workhorse of classical V-belts. Super Blue Ribbon v-belts assure dependable length stability and require less re-tensioning and take-up. The cord is coated with a special compound that produces a secure, long-lasting bond with the surrounding rubber. The heavy-duty fabric cover protects the core. Its extra flexibility permits the belt to bend more easily around the smallest pulleys with less strain on the fabric. Longer belt life results in less frequent replacement, less downtime and lower maintenance costs.</p><p><strong>Features/Advantages</strong></p><ul><li>Dependable performance on classical belt drives</li><li>Heavy duty cover is impregnated with oil and heat resistant rubber</li><li>Resists flex fatigue</li><li>Longer belt life</li><li>Smoother running</li><li>Backed by our Iron Clad Guarantee</a></li><li>Built to Chek Mate belt tolerances for a matched set</li></ul><p><strong>Applications</strong></p><ul><li>Mixers, pumps, conveyors, any and everything, and more</li></ul><p><strong>Sizes</strong></p><ul><li>AP, BP, CP, DP, EP cross-sections from 22"" to 664""<br><br></li></ul></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle AP75MS Super Blue Ribbon V-Belt
5V2120MS,http://www.carlislebelts.com/cms_uploads/Wedge_Band1.jpg,http://www.carlislebelts.com/cms_files/original/Wedge_Band_specs.pdf,2985368,"<div><p>Wedge-Band is the banded version of the hard-working Super Power-Wedge v-belt. Wedge-Band is an excellent choice for virtually any application where increased horsepower capacity and output is needed, or where conventional multiple belt drives are impractical because of space or weight limitations. The specially compounded wrapped construction is ideal for clutching operations. Banded v-belts are ideally suited for pulsating or heavily shock loaded drives and drives with extremely long center distances. Wedge-Band is oil and heat resistant, static dissipating, and it won’t turn over or jump off the drive.</p><p><strong>Features/Advantages</strong></p><ul><li><p>Prevents belt whip and rollover on long center distance drives</p></li><li><p>Smoother clutching</p></li><li><p>Space and weight saver</p></li><li><p>Oversized polyester cord provides added belt strength and stability</p></li><li><p>Cord is chemically treated for resistance to belt stretch</p></li><li><p>Tie-band is highly engineered to permanently bond multiple belts together enabling the belts to function as a single unit with even load distribution and wear</p></li><li><p>Vibration is dampened</p></li><li><p>Heavy shock loads are absorbed</p></li><li></li></ul><p><strong>Applications</strong></p><ul><li>Mud pumps, rock crushers, stump grinders, and more</li></ul><p><strong>Sizes</strong></p><ul><li>R3V, R5V and R8V cross-sections from 34"" to 601""</li></ul></div>",http://www.carlislebelts.com/cms_files/original/11001_Carlisle_Belts_LineCard_Brochure_USA_06151711.pdf,Carlisle 5V2120MS Super Power-Wedge V-Belt
A44MS,http://www.carlislebelts.com/cms_uploads/Super_II_V_Belt1.jpg,http://www.carlislebelts.com/cms_files/original/Super_II_V_Belt_specs.pdf,2984431,"<div><p><em><img width=""298"" height=""38"" style=""vertical-align: baseline;"" src=""/cms_files/original/USA___CHEK_MATE_LOGO_298x38.jpg""></em></p><p><em>The Problem Solver!</em> Super II v-belts are the solution to the constant and costly problem of replacing ordinary v-belts on troublesome drives. Specially formulated fiber-loaded EPDM rubber compounds, engineered fabrics and high-modulus polyester cord offer greater strength, longer life, better heat dissipation and higher efficiencies than best-in-class wrapped v-belts. The unique CNA (central neutral axis) cord placement positions the strength of the belt lower on the pulleys to maintain stability and prevent roll-over. The raw edge construction results in more efficient power transmission and reduced energy loss.</p><p><strong>Features/Advantages</strong></p><ul><li>Higher performance alternative to classical wrapped v-belts</li><li>More energy efficient than wrapped v-belts</li><li>Unique design for longer life</li><li>Less maintenance and downtime</li><li>EPDM rubber compound is static conductive, resistant to hardening and glazing, and operates in a broad temperature range (-50ºF to +250ºF)</li><li>Backed by our Iron Clad Guarantee</a></li><li>Built to Chek Mate belt tolerances for a matched set</li></ul><p><strong>Applications</strong></p><ul><li>Shaker screens, debarkers, industrial washers and dryers, and more</li></ul><p><strong>Sizes</strong></p><ul><li>A, B and C cross-sections from 17"" to 144""<br><br></li></ul></div>",http://www.carlislebelts.com /cms_files/original/10952_CarlisleSuperIIEPDM_HVAC_Brochure_0706171.pdf,Carlisle A44MS Super II V-Belt
8MXT-3600-36,http://www.carlislebelts.com/cms_uploads/PowerMiser11.jpg,http://www.carlislebelts.com/cms_files/original/Carlisle_Tools_catalog_pages1.pdf,2986207,"<div><p>PowerMiser™ is a <span>powerful, but simple web based application for desktop and mobile use that</span><span> identifies estimated </span><span>annual energy costs, savings and payback that can be realized by upgrading </span><span>to Carlisle belts by Timken.</span></p><p><span>Open PowerMiser</a></span></p><p><strong>Reduce Downtime and Save</strong></p><p>With the energy efficient Gold-Ribbon, Power-Wedge, Super II, and Durapower II v-belts or Panther and Panther XT synchronous belts, you’ll gain improved system wide performance. Although initial cost may be slightly higher than ordinary belts, payback is significant - and begins immediately! Use PowerMiser to calculate the savings. For superior performance and energy savings you can count on Carlisle belts by Timken.</p><p>NOTE: PowerMiser is a free web application and is not available from the App store.</p><p><strong> </strong></p></div>",http://www.carlislebelts.com/cms_files/original/10972_Carlisle_PowerMiser_SellSheet_0303171.pdf,Carlisle 8MXT-3600-36 Panther XT Synchronous Belt
