id,catalog_number,description
2015647,205S15P,Jason 205S15P CRIMP SLEEVE 2-5/16 ID
2015646,204S15P,Jason 204S15P CRIMP SLEEVE 2-4/16 ID
2015645,203S15P,Jason 203S15P CRIMP SLEEVE 2-3/16 ID
2015644,202S15P,Jason 202S15P CRIMP SLEEVE 2-2/16 ID
2015643,201S15P,Jason 201S15P CRIMP SLEEVE 2-1/16 ID
2015642,200S15P,Jason 200S15P CRIMP SLEEVE 1-16/16 ID
2015640,CN600PC,Jason CN600PC CRIMP STYLE MALE NPT 6
2015639,CN400PC,Jason CN400PC CRIMP STYLE MALE NPT 4
2015638,CN300PC,Jason CN300PC CRIMP STYLE MALE NPT 3
2015637,CN250PC,Jason CN250PC CRIMP STYLE MALE NPT 2-1/2
2015636,CN200PC,Jason CN200PC CRIMP STYLE MALE NPT 2
2015635,CN150PC,Jason CN150PC CRIMP STYLE MALE NPT 1-1/2
2015634,706F60P,Jason 706F60P CRIMP FERRULE 7-6/16 ID
2015633,702F60P,Jason 702F60P CRIMP FERRULE 7-2/16 ID
2015632,614F60P,Jason 614F60P CRIMP FERRULE 6-14/16 ID
2015631,610F60P,Jason 610F60P CRIMP FERRULE 6-10/16 ID
2015630,501F40P,Jason 501F40P CRIMP FERRULE 5-1/16 ID
2015629,500F40P,Jason 500F40P CRIMP FERRULE 5 ID
2015628,415F40P,Jason 415F40P CRIMP FERRULE 4-15/16 ID
2015627,414F40P,Jason 414F40P CRIMP FERRULE 4-14/16 ID
2015626,413F40P,Jason 413F40P CRIMP FERRULE 4-13/16 ID
2015625,412F40P,Jason 412F40P CRIMP FERRULE 4-12/16 ID
2015624,411F40P,Jason 411F40P CRIMP FERRULE 4-11/16 ID
2015623,410F40P,Jason 410F40P CRIMP FERRULE 4-10/16 ID
2015622,409F40P,Jason 409F40P CRIMP FERRULE 4-9/16 ID
2015621,315F30P,Jason 315F30P CRIMP FERRULE 3-15/16 ID
2015620,314F30P,Jason 314F30P CRIMP FERRULE 3-14/16 ID
2015619,313F30P,Jason 313F30P CRIMP FERRULE 3-13/16 ID
2015618,312F30P,Jason 312F30P CRIMP FERRULE 3-12/16 ID
2015617,311F30P,Jason 311F30P CRIMP FERRULE 3-11/16 ID
2015616,310F30P,Jason 310F30P CRIMP FERRULE 3-10/16 ID
2015615,309F30P,Jason 309F30P CRIMP FERRULE 3-9/16 ID
2015614,308F30P,Jason 308F30P CRIMP FERRULE 3-8/16 ID
2015613,307F25P,Jason 307F25P CRIMP FERRULE 3-7/16 ID
2015612,305F25P,Jason 305F25P CRIMP FERRULE 3-5/16 ID
2015611,304F25P,Jason 304F25P CRIMP FERRULE 3-4/16 ID
2015610,303F25P,Jason 303F25P CRIMP FERRULE 3-3/16 ID
2015609,302F25P,Jason 302F25P CRIMP FERRULE 3-2/16 ID
2015608,215F20P,Jason 215F20P CRIMP FERRULE 2-15/16 ID
2015607,214F20P,Jason 214F20P CRIMP FERRULE 2-14/16 ID
2015606,213F20P,Jason 213F20P CRIMP FERRULE 2-13/16 ID
2015605,212F20P,Jason 212F20P CRIMP FERRULE 2-12/16 ID
2015604,211F20P,Jason 211F20P CRIMP FERRULE 2-11/16 ID
2015603,210F20P,Jason 210F20P CRIMP FERRULE 2-10/16 ID
2015602,209F20P,Jason 209F20P CRIMP FERRULE 2-9/16 ID
2015601,208F20P,Jason 208F20P CRIMP FERRULE 2-8/16 ID
2015600,206F15P,Jason 206F15P CRIMP FERRULE 2-6/16 ID
2015599,205F15P,Jason 205F15P CRIMP FERRULE 2-5/16 ID
2015598,204F15P,Jason 204F15P CRIMP FERRULE 2-4/16 ID
2015597,203F15P,Jason 203F15P CRIMP FERRULE 2-3/16 ID
2015596,202F15P,Jason 202F15P CRIMP FERRULE 2-2/16 ID
2015595,201F15P,Jason 201F15P CRIMP FERRULE 2-1/16 ID
2015594,200F15P,Jason 200F15P CRIMP FERRULE 1-16/16 ID
2015592,E600AC,Jason E600AC CRIMP STYLE PART E
2015591,E400AC,Jason E400AC CRIMP STYLE PART E
2015590,E300AC,Jason E300AC CRIMP STYLE PART E
2015589,E250AC,Jason E250AC CRIMP STYLE PART E
2015588,E200AC,Jason E200AC CRIMP STYLE PART E
2015587,E150AC,Jason E150AC CRIMP STYLE PART E
2015586,C600AC,Jason C600AC CRIMP STYLE PART C
2015585,C400SSC54S,Jason C400SSC54S 4 CRIMP SAFETY CAM PART C
2015584,C400AC,Jason C400AC CRIMP STYLE PART C
2015583,C300SSC54S,Jason C300SSC54S 3 CRIMP SAFETY CAM PART C
2015582,C300AC,Jason C300AC CRIMP STYLE PART C
2015581,C250AC,Jason C250AC CRIMP STYLE PART C
2015580,C200SSC54S,Jason C200SSC54S 2 CRIMP SAFETY CAM PART C
2015579,C200AC,Jason C200AC CRIMP STYLE PART C
2015578,C150SSC54S,Jason C150SSC54S 1-1/2 CRIMP SAFETY CAM PART C
2015577,C150AC,Jason C150AC CRIMP STYLE PART C
2015576,JMMT-36-25-12,Jason JMMT-36-25-12 24* METRIC
2015575,JMMT-34-25-12,Jason JMMT-34-25-12 24* METRIC
2015574,JMMT-30-20-12,Jason JMMT-30-20-12 24* METRIC
2015573,JMMT-30-20-10,Jason JMMT-30-20-10 24* METRIC
2015572,JMMT-28-19-12,Jason JMMT-28-19-12 24* METRIC
2015571,JMMT-28-19-10,Jason JMMT-28-19-10 24* METRIC
2015570,JMMT-26-18-10,Jason JMMT-26-18-10 24* METRIC
2015569,JMMT-26-18-08,Jason JMMT-26-18-08 24* METRIC
2015568,JMMT-24-16-10,Jason JMMT-24-16-10 24* METRIC
2015567,JMMT-24-16-08,Jason JMMT-24-16-08 24* METRIC
2015566,JMMT-24-16-06,Jason JMMT-24-16-06 24* METRIC
2015565,JMMT-24-15-10,Jason JMMT-24-15-10 24* METRIC
2015564,JMMT-24-15-08,Jason JMMT-24-15-08 24* METRIC
2015563,JMMT-22-15-10,Jason JMMT-22-15-10 24* METRIC
2015562,JMMT-22-15-08,Jason JMMT-22-15-08 24* METRIC
2015561,JMMT-20-12-08,Jason JMMT-20-12-08 24* METRIC
2015560,JMMT-20-12-06,Jason JMMT-20-12-06 24* METRIC
2015559,JMMT-18-12-08,Jason JMMT-18-12-08 24* METRIC
2015558,JMMT-18-12-06,Jason JMMT-18-12-06 24* METRIC
2015557,JMMT-18-12-04,Jason JMMT-18-12-04 24* METRIC
2015556,JMMT-16-10-08,Jason JMMT-16-10-08 24* METRIC
2015555,JMMT-16-10-06,Jason JMMT-16-10-06 24* METRIC
2015554,JMMT-16-10-04,Jason JMMT-16-10-04 24* METRIC
2015553,JMMT-14-08-08,Jason JMMT-14-08-08 24* METRIC
2015552,JMMT-14-08-06,Jason JMMT-14-08-06 24* METRIC
2015551,JMMT-14-08-04,Jason JMMT-14-08-04 24* METRIC
2015550,JMMT-14-06-04,Jason JMMT-14-06-04 24* METRIC
2015549,JMMT-12-06-06,Jason JMMT-12-06-06 24* METRIC
2015548,JMMT-12-06-04,Jason JMMT-12-06-04 24* METRIC
2015547,JMMT-10-06-04,Jason JMMT-10-06-04 24* METRIC
2015546,JMFP-32-32,Jason JMFP-32-32 60* BALL NPT MALE
2015545,JMFP-24-24,Jason JMFP-24-24 60* BALL NPT MALE
2015544,JMFP-20-20,Jason JMFP-20-20 60* BALL NPT MALE
2015543,JMFP-16-16,Jason JMFP-16-16 60* BALL NPT MALE
2015542,JMFP-16-12,Jason JMFP-16-12 60* BALL NPT MALE
2015541,JMFP-16-10,Jason JMFP-16-10 60* BALL NPT MALE
2015540,JMFP-12-16,Jason JMFP-12-16 60* BALL NPT MALE
2015539,JMFP-12-12,Jason JMFP-12-12 60* BALL NPT MALE
2015538,JMFP-12-10,Jason JMFP-12-10 60* BALL NPT MALE
2015537,JMFP-12-08,Jason JMFP-12-08 60* BALL NPT MALE
2015536,JMFP-10-08,Jason JMFP-10-08 60* BALL NPT MALE
2015535,JMFP-08-12,Jason JMFP-08-12 60* BALL NPT MALE
2015534,JMFP-08-10,Jason JMFP-08-10 60* BALL NPT MALE
2015533,JMFP-08-08,Jason JMFP-08-08 60* BALL NPT MALE
2015532,JMFP-08-06,Jason JMFP-08-06 60* BALL NPT MALE
2015531,JMFP-08-04,Jason JMFP-08-04 60* BALL NPT MALE
2015530,JMFP-06-08,Jason JMFP-06-08 60* BALL NPT MALE
2015529,JMFP-06-06,Jason JMFP-06-06 60* BALL NPT MALE
2015528,JMFP-06-04,Jason JMFP-06-04 60* BALL NPT MALE
2015527,JMFP-04-06,Jason JMFP-04-06 60* BALL NPT MALE
2015526,JMFP-04-04,Jason JMFP-04-04 60* BALL NPT MALE
2015525,JMFP-02-04,Jason JMFP-02-04 60* BALL NPT MALE
2015524,JMFOR-16-12,Jason JMFOR-16-12 O-RING SEAL MALE
2015523,JMFOR-12-12,Jason JMFOR-12-12 O-RING SEAL MALE
2015522,JMFOR-12-10,Jason JMFOR-12-10 O-RING SEAL MALE
2015521,JMFOR-12-08,Jason JMFOR-12-08 O-RING SEAL MALE
2015520,JMFOR-10-12,Jason JMFOR-10-12 O-RING SEAL MALE
2015519,JMFOR-10-10,Jason JMFOR-10-10 O-RING SEAL MALE
2015518,JMFOR-10-08,Jason JMFOR-10-08 O-RING SEAL MALE
2015517,JMFOR-10-06,Jason JMFOR-10-06 O-RING SEAL MALE
2015516,JMFOR-08-12,Jason JMFOR-08-12 O-RING SEAL MALE
2015515,JMFOR-08-10,Jason JMFOR-08-10 O-RING SEAL MALE
2015514,JMFOR-08-08,Jason JMFOR-08-08 O-RING SEAL MALE
2015513,JMFI-24-24,Jason JMFI-24-24 JIC 37* 90* LONG ELB FEM SW
2015512,JMFI-20-20,Jason JMFI-20-20 JIC 37* 90* LONG ELB FEM SW
2015511,JMFI-20-16,Jason JMFI-20-16 JIC 37* 90* LONG ELB FEM SW
2015510,JMFI-16-16,Jason JMFI-16-16 JIC 37* 90* LONG ELB FEM SW
2015509,JMFI-16-12,Jason JMFI-16-12 JIC 37* 90* LONG ELB FEM SW
2015508,JMFI-16-10,Jason JMFI-16-10 JIC 37* 90* LONG ELB FEM SW
2015507,JMFI-14-12,Jason JMFI-14-12 JIC 37* 90* LONG ELB FEM SW
2015506,JMFI-12-16,Jason JMFI-12-16 JIC 37* 90* LONG ELB FEM SW
2015505,JMFI-12-12,Jason JMFI-12-12 JIC 37* 90* LONG ELB FEM SW
2015504,JMFI-12-10,Jason JMFI-12-10 JIC 37* 90* LONG ELB FEM SW
2015503,JMFI-12-08,Jason JMFI-12-08 JIC 37* 90* LONG ELB FEM SW
2015502,JMFI-10-12,Jason JMFI-10-12 JIC 37* 90* LONG ELB FEM SW
2015501,JMFI-10-10,Jason JMFI-10-10 JIC 37* 90* LONG ELB FEM SW
2015500,JMFI-10-08,Jason JMFI-10-08 JIC 37* 90* LONG ELB FEM SW
2015499,JMFI-10-06,Jason JMFI-10-06 JIC 37* 90* LONG ELB FEM SW
2015498,JMFI-08-12,Jason JMFI-08-12 JIC 37* 90* LONG ELB FEM SW
2015497,JMFI-08-10,Jason JMFI-08-10 JIC 37* 90* LONG ELB FEM SW
2015496,JMFI-08-08,Jason JMFI-08-08 JIC 37* 90* LONG ELB FEM SW
2015495,JMFI-08-06,Jason JMFI-08-06 JIC 37* 90* LONG ELB FEM SW
2015494,JMFI-08-04,Jason JMFI-08-04 JIC 37* 90* LONG ELB FEM SW
2015493,JMFI-07-06,Jason JMFI-07-06 JIC 37* 90* LONG ELB FEM SW
2015492,JMFI-07-04,Jason JMFI-07-04 JIC 37* 90* LONG ELB FEM SW
2015491,JMFI-06-08,Jason JMFI-06-08 JIC 37* 90* LONG ELB FEM SW
2015490,JMFI-06-06,Jason JMFI-06-06 JIC 37* 90* LONG ELB FEM SW
2015489,JMFI-06-04,Jason JMFI-06-04 JIC 37* 90* LONG ELB FEM SW
2015488,JMFI-05-06,Jason JMFI-05-06 JIC 37* 90* LONG ELB FEM SW
2015487,JMFI-05-04,Jason JMFI-05-04 JIC 37* 90* LONG ELB FEM SW
2015486,JMFI-04-06,Jason JMFI-04-06 JIC 37* 90* LONG ELB FEM SW
2015485,JFSP90-20-20,Jason JFSP90-20-20 ORFS SW DBL HEX 90* ELBOW
2015484,JFSP90-16-16,Jason JFSP90-16-16 ORFS SW DBL HEX 90* ELBOW
2015483,JFSP90-16-12,Jason JFSP90-16-12 ORFS SW DBL HEX 90* ELBOW
2015482,JFSP90-12-16,Jason JFSP90-12-16 O RING FLAT SEAT 90* ELBOW
2015481,JFSP90-12-12,Jason JFSP90-12-12 ORFS SW DBL HEX 90* ELBOW
2015480,JFSP90-12-10,Jason JFSP90-12-10 O RING FLAT SEAT 90* ELBOW
2015479,JFSP90-12-08,Jason JFSP90-12-08 O RING FLAT SEAT 90* ELBOW
2015478,JFSP90-10-12,Jason JFSP90-10-12 O RING FLAT SEAT 90* ELBOW
2015477,JFSP90-10-10,Jason JFSP90-10-10 ORFS SW DBL HEX 90* ELBOW
2015476,JFSP90-10-08,Jason JFSP90-10-08 ORFS SW DBL HEX 90* ELBOW
2015475,JFSP90-08-12,Jason JFSP90-08-12 O-RING FLAT SEAT 90* ELBOW
2015474,JFSP90-08-10,Jason JFSP90-08-10 O-RING FLAT SEAT 90* ELBOW
2015473,JFSP90-08-08,Jason JFSP90-08-08 ORFS SW DBL HEX 90* ELBOW
2015472,JFSP90-08-06,Jason JFSP90-08-06 ORFS SW DBL HEX 90* ELBOW
2015471,JFSP90-08-04,Jason JFSP90-08-04 O-RING FLAT SEAT 90* ELBOW
2015470,JFSP90-06-08,Jason JFSP90-06-08 O RING FLAT SEAT 90* ELBOW
2015469,JFSP90-06-06,Jason JFSP90-06-06 ORFS SW DBL HEX 90* ELBOW
2015468,JFSP90-06-04,Jason JFSP90-06-04 O RING FLAT SEAT 90* ELBOW
2015467,JFSP90-04-06,Jason JFSP90-04-06 O-RING FLAT SEAT/90* ELBOW
2015466,JFSP90-04-04,Jason JFSP90-04-04 ORFS SW DBL HEX 90* ELBOW
2015465,JFSP45-20-20,Jason JFSP45-20-20 ORFS SW DBL HEX 45* ELBOW
2015464,JFSP45-16-16,Jason JFSP45-16-16 ORFS SW DBL HEX 45* ELBOW
2015463,JFSP45-16-12,Jason JFSP45-16-12 ORFS SW DBL HEX 45* ELBOW
2015462,JFSP45-12-12,Jason JFSP45-12-12 ORFS SW DBL HEX 45* ELBOW
2015461,JFSP45-12-10,Jason JFSP45-12-10 ORFS SW DBL HEX 45* ELBOW
2015460,JFSP45-10-12,Jason JFSP45-10-12 ORFS SW DBL HEX 45* ELBOW
2015459,JFSP45-10-10,Jason JFSP45-10-10 ORFS SW DBL HEX 45* ELBOW
2015458,JFSP45-10-08,Jason JFSP45-10-08 ORFS SW DBL HEX 45* ELBOW
2015457,JFSP45-08-12,Jason JFSP45-08-12 ORFS SW DBL HEX 45* ELBOW
2015456,JFSP45-08-10,Jason JFSP45-08-10 ORFS SW DBL HEX 45* ELBOW
2015455,JFSP45-08-08,Jason JFSP45-08-08 ORFS SW DBL HEX 45* ELBOW
2015454,JFSP45-08-06,Jason JFSP45-08-06 ORFS SW DBL HEX 45* ELBOW
2015453,JFSP45-08-04,Jason JFSP45-08-04 ORFS SW DBL HEX 45* ELBOW
2015452,JFSP45-06-08,Jason JFSP45-06-08 ORFS SW DBL HEX 45* ELBOW
2015451,JFSP45-06-06,Jason JFSP45-06-06 ORFS SW DBL HEX 45* ELBOW
2015450,JFSP45-06-04,Jason JFSP45-06-04 ORFS SW DBL HEX 45* ELBOW
2015449,JFSP45-04-06,Jason JFSP45-04-06 ORFS SW DBL HEX 45* ELBOW
2015448,JFSP45-04-04,Jason JFSP45-04-04 ORFS SW DBL HEX 45* ELBOW
2015447,JFSP-20-20,Jason JFSP-20-20 O-RING FLAT SEAT SW DBL HEX
2015446,JFSP-16-16,Jason JFSP-16-16 O-RING FLAT SEAT SW DBL HEX
2015445,JFSP-16-12,Jason JFSP-16-12 O-RING FLAT SEAT SW DBL HEX
2015444,JFSP-12-12,Jason JFSP-12-12 O-RING FLAT SEAT SW DBL HEX
2015443,JFSP-12-10,Jason JFSP-12-10 O-RING FLAT SEAT SW DBL HEX
2015442,JFSP-12-08,Jason JFSP-12-08 O-RING FLAT SEAT SW DBL HEX
2015441,JFSP-10-12,Jason JFSP-10-12 O-RING FLAT SEAT SW DBL HEX
2015440,JFSP-10-10,Jason JFSP-10-10 O-RING FLAT SEAT SW DBL HEX
2015439,JFSP-10-08,Jason JFSP-10-08 O-RING FLAT SEAT SW DBL HEX
2015438,JFSP-08-12,Jason JFSP-08-12 O-RING FLAT SEAT SW DBL HEX
2015437,JFSP-08-10,Jason JFSP-08-10 O-RING FLAT SEAT SW DBL HEX
2015436,JFSP-08-08,Jason JFSP-08-08 O-RING FLAT SEAT SW DBL HEX
2015435,JFSP-08-06,Jason JFSP-08-06 O-RING FLAT SEAT SW DBL HEX
2015434,JFSP-08-04,Jason JFSP-08-04 O-RING FLAT SEAT SW DBL HEX
2015433,JFSP-06-08,Jason JFSP-06-08 O-RING FLAT SEAT SW DBL HEX
2015432,JFSP-06-06,Jason JFSP-06-06 O-RING FLAT SEAT SW DBL HEX
2015431,JFSP-06-04,Jason JFSP-06-04 O-RING FLAT SEAT SW DBL HEX
2015430,JFSP-04-06,Jason JFSP-04-06 O-RING FLAT SEAT SW DBL HEX
2015429,JFSP-04-04,Jason JFSP-04-04 O-RING FLAT SEAT SW DBL HEX
2015428,JFM90-36-25-16,Jason JFM90-36-25-16 24* METRIC SWIVEL 90* ELBOW
2015427,JFM90-36-25-12,Jason JFM90-36-25-12 24* METRIC SWIVEL 90* ELBOW
2015426,JFM90-34-25-10,Jason JFM90-34-25-10 24* METRIC SWIVEL 90* ELBOW
2015425,JFM90-30-20-12,Jason JFM90-30-20-12 24* METRIC SWIVEL 90* ELBOW
2015424,JFM90-30-20-10,Jason JFM90-30-20-10 24* METRIC SWIVEL 90* ELBOW
2015423,JFM90-28-19-12,Jason JFM90-28-19-12 24* METRIC SWIVEL 90* ELBOW
2015422,JFM90-28-19-10,Jason JFM90-28-19-10 24* METRIC SWIVEL 90* ELBOW
2015421,JFM90-26-18-10,Jason JFM90-26-18-10 24* METRIC SWIVEL 90* ELBOW
2015420,JFM90-24-16-10,Jason JFM90-24-16-10 24* METRIC SWIVEL 90* ELBOW
2015419,JFM90-24-16-08,Jason JFM90-24-16-08 24* METRIC SWIVEL 90* ELBOW
2015418,JFM90-24-12-04,Jason JFM90-24-12-04 24* METRIC SWIVEL 90* ELBOW
2015417,JFM90-22-15-10,Jason JFM90-22-15-10 24* METRIC SWIVEL 90* ELBOW
2015416,JFM90-22-15-08,Jason JFM90-22-15-08 24* METRIC SWIVEL 90* ELBOW
2015415,JFM90-22-15-06,Jason JFM90-22-15-06 24* METRIC SWIVEL 90* ELBOW
2015414,JFM90-20-12-08,Jason JFM90-20-12-08 24* METRIC SWIVEL 90* ELBOW
2015413,JFM90-20-12-06,Jason JFM90-20-12-06 24* METRIC SWIVEL 90* ELBOW
2015412,JFM90-18-12-08,Jason JFM90-18-12-08 24* METRIC SWIVEL 90* ELBOW
2015411,JFM90-18-12-06,Jason JFM90-18-12-06 24* METRIC SWIVEL 90* ELBOW
2015410,JFM90-18-12-04,Jason JFM90-18-12-04 24* METRIC SWIVEL 90* ELBOW
2015409,JFM90-18-10-06,Jason JFM90-18-10-06 24* METRIC SWIVEL 90* ELBOW
2015408,JFM90-18-10-04,Jason JFM90-18-10-04 24* METRIC SWIVEL 90* ELBOW
2015407,JFM90-16-10-08,Jason JFM90-16-10-08 24* METRIC SWIVEL 90* ELBOW
2015406,JFM90-16-10-06,Jason JFM90-16-10-06 24* METRIC SWIVEL 90* ELBOW
2015405,JFM90-16-10-04,Jason JFM90-16-10-04 24* METRIC SWIVEL 90* ELBOW
2015404,JFM90-14-08-06,Jason JFM90-14-08-06 24* METRIC SWIVEL 90* ELBOW
2015403,JFM90-14-08-04,Jason JFM90-14-08-04 24* METRIC SWIVEL 90* ELBOW
2015402,JFM90-12-06-06,Jason JFM90-12-06-06 24* METRIC SWIVEL 90* ELBOW
2015401,JFM90-12-06-04,Jason JFM90-12-06-04 24* METRIC SWIVEL 90* ELBOW
2015400,JFM-52-38-20,Jason JFM-52-38-20 24* METRIC SWIVEL
2015399,JFM45-36-25-16,Jason JFM45-36-25-16 24* METRIC SWIVEL 45* ELBOW
2015398,JFM45-36-25-12,Jason JFM45-36-25-12 24* METRIC SWIVEL 45* ELBOW
2015397,JFM45-34-25-16,Jason JFM45-34-25-16 24* METRIC SWIVEL 45* ELBOW
2015396,JFM45-34-25-12,Jason JFM45-34-25-12 24* METRIC SWIVEL 45* ELBOW
2015395,JFM45-34-25-10,Jason JFM45-34-25-10 24* METRIC SWIVEL 45* ELBOW
2015394,JFM45-30-20-12,Jason JFM45-30-20-12 24* METRIC SWIVEL 45* ELBOW
2015393,JFM45-30-20-10,Jason JFM45-30-20-10 24* METRIC SWIVEL 45* ELBOW
2015392,JFM45-28-19-12,Jason JFM45-28-19-12 24* METRIC SWIVEL 45* ELBOW
2015391,JFM45-28-19-10,Jason JFM45-28-19-10 24* METRIC SWIVEL 45* ELBOW
2015390,JFM45-28-19-08,Jason JFM45-28-19-08 24* METRIC SWIVEL 45* ELBOW
2015389,JFM45-26-18-12,Jason JFM45-26-18-12 24* METRIC SWIVEL 45* ELBOW
2015388,JFM45-26-18-10,Jason JFM45-26-18-10 24* METRIC SWIVEL 45* ELBOW
2015387,JFM45-26-18-08,Jason JFM45-26-18-08 24* METRIC SWIVEL 45* ELBOW
2015386,JFM45-24-16-10,Jason JFM45-24-16-10 24* METRIC SWIVEL 45* ELBOW
2015385,JFM45-24-16-08,Jason JFM45-24-16-08 24* METRIC SWIVEL 45* ELBOW
2015384,JFM45-22-15-10,Jason JFM45-22-15-10 24* METRIC SWIVEL 45* ELBOW
2015383,JFM45-22-15-08,Jason JFM45-22-15-08 24* METRIC SWIVEL 45* ELBOW
2015382,JFM45-22-15-06,Jason JFM45-22-15-06 24* METRIC SWIVEL 45* ELBOW
2015381,JFM45-20-12-08,Jason JFM45-20-12-08 24* METRIC SWIVEL 45* ELBOW
2015380,JFM45-20-12-06,Jason JFM45-20-12-06 24* METRIC SWIVEL 45* ELBOW
2015379,JFM45-18-12-08,Jason JFM45-18-12-08 24* METRIC SWIVEL 45* ELBOW
2015378,JFM45-18-12-06,Jason JFM45-18-12-06 24* METRIC SWIVEL 45* ELBOW
2015377,JFM45-18-12-04,Jason JFM45-18-12-04 24* METRIC SWIVEL 45* ELBOW
2015376,JFM45-18-10-06,Jason JFM45-18-10-06 24* METRIC SWIVEL 45* ELBOW
2015375,JFM45-18-10-04,Jason JFM45-18-10-04 24* METRIC SWIVEL 45* ELBOW
2015374,JFM45-16-10-08,Jason JFM45-16-10-08 24* METRIC SWIVEL 45* ELBOW
2015373,JFM45-16-10-06,Jason JFM45-16-10-06 24* METRIC SWIVEL 45* ELBOW
2015372,JFM45-16-10-04,Jason JFM45-16-10-04 24* METRIC SWIVEL 45* ELBOW
2015371,JFM45-14-08-06,Jason JFM45-14-08-06 24* METRIC SWIVEL 45* ELBOW
2015370,JFM45-14-08-04,Jason JFM45-14-08-04 24* METRIC SWIVEL 45* ELBOW
2015369,JFM45-12-06-06,Jason JFM45-12-06-06 24* METRIC SWIVEL 45* ELBOW
2015368,JFM45-12-06-04,Jason JFM45-12-06-04 24* METRIC SWIVEL 45* ELBOW
2015367,JFM-42-30-10,Jason JFM-42-30-10 24* METRIC SWIVEL
2015366,JFM-36-25-16,Jason JFM-36-25-16 24* METRIC SWIVEL
2015365,JFM-36-25-12,Jason JFM-36-25-12 24* METRIC SWIVEL
2015364,JFM-34-25-12,Jason JFM-34-25-12 24* METRIC SWIVEL
2015363,JFM-34-25-10,Jason JFM-34-25-10 24* METRIC SWIVEL
2015362,JFM-30-20-12,Jason JFM-30-20-12 24* METRIC SWIVEL
2015361,JFM-30-20-10,Jason JFM-30-20-10 24* METRIC SWIVEL
2015360,JFM-28-19-12,Jason JFM-28-19-12 24* METRIC SWIVEL
2015359,JFM-28-19-10,Jason JFM-28-19-10 24* METRIC SWIVEL
2015358,JFM-28-19-08,Jason JFM-28-19-08 24* METRIC SWIVEL
2015357,JFM-26-18-12,Jason JFM-26-18-12 24* METRIC SWIVEL
2015356,JFM-26-18-10,Jason JFM-26-18-10 24* METRIC SWIVEL
2015355,JFM-24-16-10,Jason JFM-24-16-10 24* METRIC SWIVEL
2015354,JFM-24-16-08,Jason JFM-24-16-08 24* METRIC SWIVEL
2015353,JFM-24-12-06,Jason JFM-24-12-06 24* METRIC SWIVEL
2015352,JFM-22-15-10,Jason JFM-22-15-10 24* METRIC SWIVEL
2015351,JFM-22-15-08,Jason JFM-22-15-08 24* METRIC SWIVEL
2015350,JFM-22-15-06,Jason JFM-22-15-06 24* METRIC SWIVEL
2015349,JFM-22-14-08,Jason JFM-22-14-08 24* METRIC SWIVEL
2015348,JFM-20-12-08,Jason JFM-20-12-08 24* METRIC SWIVEL
2015347,JFM-20-12-06,Jason JFM-20-12-06 24* METRIC SWIVEL
2015346,JFM-18-12-08,Jason JFM-18-12-08 24* METRIC SWIVEL
2015345,JFM-18-12-06,Jason JFM-18-12-06 24* METRIC SWIVEL
2015344,JFM-18-12-04,Jason JFM-18-12-04 24* METRIC SWIVEL
2015343,JFM-18-10-06,Jason JFM-18-10-06 24* METRIC SWIVEL
2015342,JFM-18-10-04,Jason JFM-18-10-04 24* METRIC SWIVEL
2015341,JFM-16-10-06,Jason JFM-16-10-06 24* METRIC SWIVEL
2015340,JFM-16-10-04,Jason JFM-16-10-04 24* METRIC SWIVEL
2015339,JFM-14-08-06,Jason JFM-14-08-06 24* METRIC SWIVEL
2015338,JFM-14-08-04,Jason JFM-14-08-04 24* METRIC SWIVEL
2015337,JFM-12-06-06,Jason JFM-12-06-06 24* METRIC SWIVEL
2015336,JFM-12-06-04,Jason JFM-12-06-04 24* METRIC SWIVEL
2015335,JFL90-24-24,Jason JFL90-24-24 CODE 61 FLANGE 90* ELBOW
2015334,JFL90-20-24,Jason JFL90-20-24 CODE 61 FLANGE 90* ELBOW
2015333,JFL90-20-16,Jason JFL90-20-16 CODE 61 FLANGE 90* ELBOW
2015332,JFL90-16-16,Jason JFL90-16-16 CODE 61 FLANGE 90* ELBOW
2015331,JFL90-16-12,Jason JFL90-16-12 CODE 61 FLANGE 90* ELBOW
2015330,JFL90-12-12,Jason JFL90-12-12 CODE 61 FLANGE 90* ELBOW
2015329,JFL90-12-10,Jason JFL90-12-10 CODE 61 FLANGE 90* ELBOW
2015328,JFL90-12-08,Jason JFL90-12-08 CODE 61 FLANGE 90* ELBOW
2015327,JFL90-08-08,Jason JFL90-08-08 CODE 61 FLANGE 90* ELBOW
2015326,JFL45-24-24,Jason JFL45-24-24 CODE 61 FLANGE 45* ELBOW
2015325,JFL45-24-20,Jason JFL45-24-20 CODE 61 FLANGE 45* ELBOW
2015324,JFL45-20-20,Jason JFL45-20-20 CODE 61 FLANGE 45* ELBOW
2015323,JFL45-20-16,Jason JFL45-20-16 CODE 61 FLANGE 45* ELBOW
2015322,JFL45-16-16,Jason JFL45-16-16 CODE 61 FLANGE 45* ELBOW
2015321,JFL45-16-12,Jason JFL45-16-12 CODE 61 FLANGE 45* ELBOW
2015320,JFL45-12-12,Jason JFL45-12-12 CODE 61 FLANGE 45* ELBOW
2015319,JFL45-12-10,Jason JFL45-12-10 CODE 61 FLANGE 45* ELBOW
2015318,JFL45-12-08,Jason JFL45-12-08 CODE 61 FLANGE 45* ELBOW
2015317,JFL45-08-08,Jason JFL45-08-08 CODE 61 FLANGE 45* ELBOW
