id,catalog_number,description
403768,CSK35,"Part Number(s):CSK35|Product Series:CSK|Bearing Series:6,207|Max. Inner Race RPM:3,600|Ball Bearing Rating Dynamic:2,835.00|Max. Outer Race RPM:3,600|Ball Bearing Rating Static:1,638.00|Bore:1.380|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:5.13|Lubrication Type:Grease|Shipping Weight:0.660|Torque Capacity:129|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
38442,LUHBP,"Altra Master No.:30235689|UPC:781711541432|Diametrical Pitch:24|Outside Diameter:0.580|Mating Gear:24 DP, Single Thread|Material:Nylon|Face (Thread Length):0.643|KWY/Setscrew/Other:No KWY or Setscrew|Hub Diameter:0.380|Bore Size:0.187|Product Family:Worms|Pitch Diameter:0.500|Product Description:Worm, 24 DP, 14.5 PA, .500 PD, RH, Nylon|Weight:0.011"
1616300,5370-169-234,"UPC:786582961365|Family Name:Electrically Released Modules (FBB/FBC/MBFB)|Unit Of Measure:English|Torque:10.5|Model:EM-50-20FBC Gen2|Old Gen1 Part Number:5370-169-065|Friction Faces:Standard|Series:EM-FBC|Module Size:50|NEMA Frame:56C/48Y|Function:Electrically Released Brake for use with a Clutch|Voltage (DC):90|Housing:Vented|Additional Notes:Includes clutch armature for FBC|Optional Cover Kit (accessories):Use 5370-101-082 to enclose an EM-20, or use 5370-101-076 to enclose an EM-20/30 or EM-10/20 combination.|Shaft Diameter:0.625|Bolt Circumference:5.875|Pilot Diameter:4.5|Input/Output:Hollow Bore/Shaft"
32158,J50,"Altra Master No.:30214720|UPC:781711084021|Overall Length:2.000000|Material:Alloy Steel|Hub Diameter:0.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.121|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32162,J100,"Altra Master No.:30214724|UPC:781711084106|Overall Length:3.375000|Material:Alloy Steel|Hub Diameter:1.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.691|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32174,J87B,"Altra Master No.:30214736|UPC:781711084342|Overall Length:3.000000|Material:Alloy Steel|Hub Diameter:0.875000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.321|Bore Length:1-3/64""|Bore Diameter (both ends):7/16""|Bore Diameter (both ends):7/16 (in)"
32166,J200,"Altra Master No.:30214728|UPC:781711084182|Overall Length:5.437500|Material:Alloy Steel|Hub Diameter:2.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:4.101|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32190,JS150,"Altra Master No.:30214752|UPC:781711084663|Overall Length:4.250000|Material:Stainless Steel|Hub Diameter:1.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:1.801|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32194,JS50B,"Altra Master No.:30214756|UPC:781711084748|Overall Length:2.000000|Material:Stainless Steel|Hub Diameter:0.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.091|Bore Length:47/64""|Bore Diameter (both ends):1/4""|Bore Diameter (both ends):1/4 (in)"
32178,J175B,"Altra Master No.:30214740|UPC:781711084427|Overall Length:5.000000|Material:Alloy Steel|Hub Diameter:1.750000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:2.401|Bore Length:1-19/32""|Bore Diameter (both ends):7/8""|Bore Diameter (both ends):7/8 (in)"
32202,JS200B,"Altra Master No.:30214764|UPC:781711084908|Overall Length:5.437500|Material:Stainless Steel|Hub Diameter:2.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:3.401|Bore Length:1-21/32""|Bore Diameter (both ends):1""|Bore Diameter (both ends):1 (in)"
38909,MCB2040,"Altra Master No.:30225729|UPC:781711331446|Inside Diameter:1.250000|Outside Diameter:2.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:16|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38941,MCB2856,"Altra Master No.:30225770|UPC:781711332344|Inside Diameter:1.750000|Outside Diameter:3.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:31|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
39001,MCB6076,"Altra Master No.:30225851|UPC:781711334041|Inside Diameter:3.750000|Outside Diameter:4.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:29|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
39041,MS80,"Altra Master No.:30225897|UPC:781711334980|Outside Diameter:5.0000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Solid, 660 Cast Bronze|Weight:82|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
401777,5371-4,"UPC:786582066183|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:UM-210 w/CBC-150-1|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:210|NEMA Frame:213C/182TC, 215C/184TC |Function:Motor Clutch/Brake w/Pre-Installed Control|Voltage (DC):90|Housing:Open|Input/Output:Hollow Bore/Shaft"
403760,DC2776,"Product Series:DC|Annular Space:0.33|Max. Inner Race RPM:6,900|Max. Outer Race RPM:3,400|Inner Race Outer Diameter:1.093|Max. Inner Race Inner Diameter:0.71|Min. Axial Length:0.53|Min. Outer Race Outer Dimaeter:2.28|Outer Race Inner Diameter:1.749|Lubrication Type:Oil|Shipping Weight:0.120|Torque Capacity:88|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:See our Accessories section for convenient mounting options.|Ordering Part Number(s):DC2776"
398592,CSK40,"Part Number(s):CSK40|Product Series:CSK|Max. Inner Race RPM:3,000|Ball Bearing Rating Dynamic:3,496.50|Max. Outer Race RPM:3,000|Ball Bearing Rating Static:2,756.25|Bore:1.570|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:6.20|Lubrication Type:Grease|Shipping Weight:1.100|Torque Capacity:240|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
398693,GFR25,"Product Series:GFR|Max. Inner Race RPM:2,100|Max. Outer Race RPM:4,500|Bore:0.980|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:3.310|Torque Capacity:213|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR25"
398946,RSBW45,"Part Number(s):RSBW45|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:1.770|Max. Overrunning Speed:300|Shipping Weight:9.920|Torque Capacity:956|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease"
399189,AS25,"Part Number(s):AS25|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,900|Max. Outer Race RPM:2,900|Bore:0.980|Keyway:DIN6885.3|Resistance After Run In:2.12|Lubrication Type:Oil|Shipping Weight:0.310|Torque Capacity:41|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
399538,ASNU50,"Part Number(s):ASNU50|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:850|Max. Outer Race RPM:1,350|Bore:1.970|Keyway:DIN6885.3|Resistance After Run In:48.68|Lubrication Type:Oil|Shipping Weight:3.840|Torque Capacity:748|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
399982,RIZ130,"Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:2,400|Bore:5.120|Max Driving Speed:180|Sprag Lift-off Speed:415|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:154.320|Torque Capacity:11623|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ130"
400471,RSBW50,"Part Number(s):RSBW50|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:1.970|Max. Overrunning Speed:300|Shipping Weight:9.920|Torque Capacity:956|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease"
401337,5371-273-084,UPC:786582747891|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:EUM-215-1020|Friction Faces:Standard|Series:EUM|Series Name:Enclosed UniModule|Module Size:215|NEMA Frame:213TC/215TC|Function:Motor Clutch/Brake|Voltage (DC):90|Housing:Enclosed|Input/Output:Hollow Bore/Shaft
401872,RSBW80,"Part Number(s):RSBW80|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:3.150|Max. Overrunning Speed:200|Shipping Weight:21.830|Torque Capacity:3598|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease"
401608,GFR60,"Product Series:GFR|Max. Inner Race RPM:650|Max. Outer Race RPM:2,450|Bore:2.360|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:23.150|Torque Capacity:2583|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR60"
402212,AS55,"Part Number(s):AS55|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:800|Max. Outer Race RPM:1,300|Bore:2.170|Keyway:DIN6885.3|Resistance After Run In:12.39|Lubrication Type:Oil|Shipping Weight:1.460|Torque Capacity:227|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
401622,DC4445A,"Product Series:DC|Annular Space:0.33|Max. Inner Race RPM:4,300|Max. Outer Race RPM:2,100|Inner Race Outer Diameter:1.750|Max. Inner Race Inner Diameter:1.14|Min. Axial Length:0.63|Min. Outer Race Outer Dimaeter:3.11|Outer Race Inner Diameter:2.406|Lubrication Type:Oil|Shipping Weight:0.210|Torque Capacity:268|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:See our Accessories section for convenient mounting options.|Ordering Part Number(s):DC4445A"
402297,ASNU17,"Part Number(s):ASNU17|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:2,300|Max. Outer Race RPM:3,400|Bore:0.670|Keyway:DIN6885.3|Resistance After Run In:1.68|Lubrication Type:Oil|Shipping Weight:0.330|Torque Capacity:36|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
402325,ASNU30,"Part Number(s):ASNU30|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,400|Max. Outer Race RPM:2,200|Bore:1.180|Keyway:DIN6885.3|Resistance After Run In:12.39|Lubrication Type:Oil|Shipping Weight:1.190|Torque Capacity:188|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
402289,AS60,"Part Number(s):AS60|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:700|Max. Outer Race RPM:1,100|Bore:2.360|Keyway:DIN6885.3|Resistance After Run In:23.01|Lubrication Type:Oil|Shipping Weight:1.790|Torque Capacity:375|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
402368,AL12,"Product Series:AL|Max. Inner Race RPM:4,000|Max. Outer Race RPM:7,200|Bore:0.470|Keyway in Bore:per DIN 6885.1|Resistance After Run In:3.01|Lubrication Type:Oil|Shipping Weight:1.100|Torque Capacity:41|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL12"
