id,catalog_number,add_descr
2849899,L2320CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849902,L2320PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849903,L2320RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849895,L2230RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849900,L2320PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849894,L2230PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849897,L2320CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L23-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849896,L2230RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849893,L2230PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849890,L2230CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849891,L2230CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849888,L2220RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849892,L2230PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849884,L2220PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849889,L2230CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 30A, 3ØY 277/480V NEMA L22-30 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849885,L2220PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849887,L2220RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849882,L2220CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849883,L2220CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849881,L2220CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849886,L2220PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 277/480V NEMA L22-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849870,L2120PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849868,L2120PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849871,L2120RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849869,L2120PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849872,L2120RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849867,L2120CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849865,L2120CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849866,L2120CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 120/208V NEMA L21-20 4-Pole/5-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849854,L2020PY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849856,L2020RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849852,L2020PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849853,L2020PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849855,L2020RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2849849,L2020CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849850,L2020CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849851,L2020CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 3ØY 347/600V NEMA L20-20 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2849840,L1920RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3ØY 277/480V NEMA L19-20 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
